Wall time,Step,Value
1685393302.1817057,0,0.6953125
1685393412.7071474,4,0.6640625
1685393529.001023,8,0.65625
1685393639.6869628,12,0.671875
1685393751.543046,16,0.66015625
1685393862.6743007,20,0.66796875
1685393975.1857386,24,0.65625
1685394088.0637262,28,0.66796875
1685394291.7656481,32,0.6875
1685394405.7407017,36,0.6640625
1685394517.8117077,40,0.6796875
1685394630.169734,44,0.66015625
1685394740.8652947,48,0.67578125
1685394852.9079978,52,0.65234375
1685394962.0405846,56,0.66796875
1685395075.8092315,60,0.67578125
1685395279.5331078,64,0.6796875
1685395389.753061,68,0.671875
1685395502.9680798,72,0.65625
1685395613.901088,76,0.671875
1685395725.841,80,0.69140625
1685395836.5555854,84,0.66015625
1685395946.9561028,88,0.67578125
1685396058.490859,92,0.66796875
1685396262.1921656,96,0.6640625
1685396374.2590706,100,0.68359375
1685396484.8767729,104,0.64453125
1685396595.2935112,108,0.67578125
1685396708.397013,112,0.64453125
1685396820.241352,116,0.65234375
1685396931.244906,120,0.69140625
1685397043.7819932,124,0.6796875
1685397247.3254147,128,0.65625
1685397359.2571685,132,0.66015625
1685397469.8372786,136,0.68359375
1685397581.1346931,140,0.68359375
1685397690.583534,144,0.671875
1685397801.362328,148,0.66796875
1685397912.4825075,152,0.66015625
1685398025.5172992,156,0.67578125
1685398230.5990796,160,0.671875
1685398340.1200428,164,0.6796875
1685398452.12312,168,0.67578125
1685398565.7756505,172,0.66015625
1685398675.6908436,176,0.640625
1685398788.3581831,180,0.68359375
1685398899.071429,184,0.6796875
1685399012.023058,188,0.66796875
1685399215.3939,192,0.65625
1685399326.9352338,196,0.66796875
1685399438.9702327,200,0.68359375
1685399549.8661375,204,0.67578125
1685399662.4241102,208,0.66796875
1685399773.4964938,212,0.6640625
1685399885.4637568,216,0.6484375
1685399995.3949804,220,0.671875
1685400198.8851,224,0.66796875
1685400309.0839539,228,0.6796875
1685400420.6483912,232,0.66796875
1685400530.8199818,236,0.66015625
1685400642.671123,240,0.671875
1685400755.4082603,244,0.65625
1685400866.509187,248,0.6796875
1685400978.8147674,252,0.66796875
1685401181.630252,256,0.65625
1685401292.309611,260,0.65625
1685401403.0369835,264,0.65625
1685401517.9350052,268,0.67578125
1685401628.9444962,272,0.6640625
1685401741.9326978,276,0.671875
1685401853.0318644,280,0.6484375
1685401962.6629355,284,0.66796875
1685402165.7197351,288,0.6953125
1685402278.556614,292,0.68359375
1685402390.0087054,296,0.671875
1685402502.4820278,300,0.671875
1685402612.4705691,304,0.671875
1685402724.2782567,308,0.66796875
1685402836.2166116,312,0.66796875
1685402948.175573,316,0.671875
1685403148.9820387,320,0.67578125
1685403260.687955,324,0.66796875
1685403371.0470743,328,0.65234375
1685403481.5512018,332,0.6484375
1685403594.3837283,336,0.66796875
1685403705.711408,340,0.66796875
1685403818.2103057,344,0.671875
1685403931.0000255,348,0.6640625
1685404135.4289083,352,0.66796875
1685404248.7064493,356,0.67578125
1685404359.5331917,360,0.67578125
1685404470.3694065,364,0.671875
1685404581.217949,368,0.65234375
1685404692.4426572,372,0.6640625
1685404804.9043782,376,0.67578125
1685404916.3740716,380,0.6640625
1685405121.2963552,384,0.68359375
1685405233.0524201,388,0.65625
1685405343.5023084,392,0.6640625
1685405453.7114813,396,0.65234375
1685405565.680112,400,0.671875
1685405677.8621855,404,0.671875
1685405789.1222193,408,0.671875
1685405901.351736,412,0.65234375
1685406105.6725368,416,0.65625
1685406217.865747,420,0.66015625
1685406329.7666996,424,0.66015625
1685406441.5422096,428,0.6640625
1685406555.5338643,432,0.6484375
1685406666.6351757,436,0.671875
1685406777.9081047,440,0.6640625
1685406891.3435233,444,0.6640625
1685407092.9460428,448,0.65625
1685407205.4730778,452,0.671875
1685407315.4833329,456,0.65234375
1685407426.28505,460,0.65625
1685407538.5620847,464,0.66796875
1685407647.8325388,468,0.66015625
1685407759.483731,472,0.640625
1685407873.1047294,476,0.65625
1685408078.822584,480,0.66015625
1685408188.3149178,484,0.6484375
1685408298.4357133,488,0.68359375
1685408411.2528095,492,0.66796875
1685408524.6768627,496,0.66015625
1685408638.7999618,500,0.6640625
1685408750.4351895,504,0.6640625
1685408862.1549232,508,0.66796875
1685409064.0789535,512,0.66796875
1685409175.5281005,516,0.671875
1685409287.0759063,520,0.67578125
1685409398.67545,524,0.67578125
1685409508.5509243,528,0.65625
1685409619.5127003,532,0.65625
1685409729.5321565,536,0.66015625
1685409841.5730765,540,0.6640625
1685410048.4178147,544,0.66015625
1685410159.831044,548,0.65234375
1685410273.1506329,552,0.67578125
1685410383.5581343,556,0.65234375
1685410495.6979969,560,0.671875
1685410608.0037026,564,0.671875
1685410718.7423797,568,0.68359375
1685410830.5450096,572,0.6640625
1685411034.1464317,576,0.67578125
1685411147.0331373,580,0.6875
1685411257.865936,584,0.67578125
1685411370.561786,588,0.68359375
1685411482.4265099,592,0.67578125
1685411593.5248847,596,0.68359375
1685411704.7786553,600,0.671875
1685411815.8415356,604,0.6640625
1685412019.8465762,608,0.66796875
1685412130.6339738,612,0.66015625
1685412243.777348,616,0.68359375
1685412353.812112,620,0.671875
1685412465.4886565,624,0.64453125
1685412579.271297,628,0.66796875
1685412691.342833,632,0.66796875
1685412803.9300573,636,0.67578125
1685413006.7217185,640,0.66015625
