Wall time,Step,Value
1695666413.9265738,0,0.66015625
1695666582.6023347,8,0.65625
1695666734.8445058,16,0.6640625
1695666891.7305589,24,0.66796875
1695667158.7513096,32,0.66796875
1695667320.7536898,40,0.63671875
1695667467.2106311,48,0.64453125
1695667615.8868716,56,0.65234375
1695667851.9796138,64,0.65625
1695668006.2127573,72,0.65625
1695668153.9683573,80,0.66015625
1695668300.1833136,88,0.66015625
1695668544.1590629,96,0.65234375
1695668690.1360762,104,0.6484375
1695668836.3280776,112,0.65625
1695668980.943893,120,0.65625
1695669214.4823773,128,0.65625
1695669353.4320133,136,0.65625
1695669498.1896508,144,0.65234375
1695669640.0112207,152,0.64453125
1695669871.0918417,160,0.640625
1695670013.8069005,168,0.64453125
1695670155.8493662,176,0.640625
1695670295.0833807,184,0.6328125
1695670518.2788982,192,0.65234375
1695670654.4177203,200,0.640625
1695670796.0566216,208,0.63671875
1695670935.4810412,216,0.6328125
1695671159.4871178,224,0.63671875
1695671299.5733073,232,0.640625
1695671441.3537364,240,0.64453125
1695671580.2384176,248,0.64453125
1695671804.749522,256,0.63671875
1695671949.9464965,264,0.63671875
1695672088.8322895,272,0.640625
1695672228.2009656,280,0.640625
1695672451.7249007,288,0.63671875
1695672592.010317,296,0.63671875
1695672728.6244867,304,0.640625
1695672870.28121,312,0.640625
1695673098.8088462,320,0.6328125
1695673235.6579237,328,0.64453125
1695673379.1068869,336,0.63671875
1695673517.1436937,344,0.63671875
1695673747.922579,352,0.640625
1695673882.422954,360,0.640625
1695674024.6291964,368,0.6328125
1695674168.0190647,376,0.62890625
1695674396.0259051,384,0.62890625
1695674534.2478068,392,0.63671875
1695674670.8312106,400,0.64453125
1695674806.67951,408,0.6484375
1695675032.8574252,416,0.640625
1695675173.5789526,424,0.640625
1695675312.21597,432,0.640625
1695675453.006478,440,0.640625
1695675679.3346088,448,0.63671875
1695675818.7081554,456,0.63671875
1695675963.6245012,464,0.62890625
1695676104.553987,472,0.62890625
1695676327.2953262,480,0.640625
1695676463.7485492,488,0.640625
1695676600.044275,496,0.64453125
1695676736.6483366,504,0.63671875
1695676965.5902612,512,0.62109375
1695677105.541696,520,0.62890625
1695677245.1132276,528,0.62109375
1695677386.405163,536,0.6171875
1695677604.4831562,544,0.625
1695677746.4550648,552,0.625
1695677883.2870257,560,0.62890625
1695678017.9614706,568,0.62890625
1695678235.2494786,576,0.62890625
1695678371.4674501,584,0.62890625
1695678511.9918427,592,0.6328125
1695678651.8462486,600,0.62890625
1695678872.548796,608,0.62109375
1695679011.6896808,616,0.62890625
1695679153.2736056,624,0.63671875
1695679284.9043527,632,0.6328125
1695679507.8100023,640,0.63671875
1695679647.359465,648,0.64453125
1695679786.069153,656,0.640625
1695679928.416406,664,0.640625
1695680154.452922,672,0.63671875
1695680297.462107,680,0.63671875
1695680436.4567323,688,0.63671875
1695680578.0249677,696,0.625
1695680804.0931675,704,0.6328125
1695680944.2206006,712,0.640625
1695681084.898956,720,0.625
1695681221.5102096,728,0.62890625
1695681448.725046,736,0.6328125
1695681588.4372685,744,0.6328125
1695681732.0602934,752,0.640625
1695681872.8245094,760,0.640625
1695682094.6349928,768,0.64453125
1695682232.610692,776,0.6484375
1695682371.5070148,784,0.6484375
