Wall time,Step,Value
1686198084.999154,0,0.60546875
1686198233.9010458,8,0.625
1686198394.1146479,16,0.6015625
1686198538.6128852,24,0.61328125
1686198785.6471226,32,0.5859375
1686198938.940438,40,0.6171875
1686199088.710524,48,0.59765625
1686199250.1877036,56,0.609375
1686199514.6210449,64,0.61328125
1686199671.0863447,72,0.62890625
1686199831.9014046,80,0.60546875
1686199985.7680576,88,0.609375
1686200247.5336626,96,0.60546875
1686200403.411725,104,0.6015625
1686200560.719083,112,0.61328125
1686200717.8740075,120,0.62890625
1686200984.5002453,128,0.60546875
1686201137.6671937,136,0.61328125
1686201289.9010417,144,0.58984375
1686201443.669099,152,0.59375
1686201699.190935,160,0.5859375
1686201856.1306636,168,0.6171875
1686202010.1061842,176,0.61328125
1686202164.629963,184,0.6171875
1686202422.21706,192,0.609375
1686202579.5731237,200,0.6015625
1686202734.4436421,208,0.5859375
1686202892.442123,216,0.61328125
1686203151.5977817,224,0.60546875
1686203308.89689,232,0.58984375
1686203470.5965683,240,0.5859375
1686203627.8535068,248,0.58984375
1686203885.4860873,256,0.61328125
1686204045.1599493,264,0.5859375
1686204202.8676565,272,0.58203125
1686204364.6914253,280,0.58984375
1686204618.441686,288,0.59375
1686204778.7536488,296,0.609375
1686204934.977993,304,0.6171875
1686205090.0325181,312,0.6015625
1686205344.0222733,320,0.59375
1686205496.4498985,328,0.58203125
1686205659.0394585,336,0.63671875
1686205824.6814537,344,0.59765625
1686206091.6320891,352,0.5859375
1686206257.617214,360,0.6328125
1686206412.5496924,368,0.58984375
1686206567.5372229,376,0.62109375
1686206827.3028574,384,0.6171875
1686206985.848533,392,0.59375
1686207136.835089,400,0.6015625
1686207292.235216,408,0.61328125
1686207559.493761,416,0.58203125
1686207720.8519418,424,0.58984375
1686207881.463897,432,0.60546875
1686208037.4674659,440,0.59375
1686208297.4420094,448,0.640625
1686208463.202662,456,0.609375
1686208625.3633575,464,0.59765625
1686208791.7104461,472,0.58984375
1686209050.9554098,480,0.6015625
1686209203.9487605,488,0.60546875
1686209362.712866,496,0.6171875
1686209523.6994407,504,0.61328125
1686209785.8346603,512,0.6015625
1686209945.3506558,520,0.60546875
1686210104.597482,528,0.61328125
1686210266.5021448,536,0.609375
1686210532.401136,544,0.6015625
1686210688.281603,552,0.59765625
1686210843.04549,560,0.62890625
1686211002.373632,568,0.58203125
1686211272.2783926,576,0.609375
1686211425.0123336,584,0.6015625
1686211585.7347994,592,0.62890625
1686211740.5868893,600,0.609375
1686211994.5540972,608,0.6171875
1686212147.1528718,616,0.57421875
1686212302.119973,624,0.60546875
1686212459.7534685,632,0.60546875
1686212717.5542593,640,0.62109375
