Wall time,Step,Value
1689181835.5267015,0,0.62890625
1689181961.0117984,8,0.62890625
1689182083.0494392,16,0.61328125
1689182201.7300503,24,0.62109375
1689182402.653553,32,0.61328125
1689182521.4840927,40,0.60546875
1689182643.6250243,48,0.62109375
1689182762.162718,56,0.6171875
1689182961.1888652,64,0.6171875
1689183076.8428335,72,0.6171875
1689183194.9085975,80,0.61328125
1689183318.3296096,88,0.609375
1689183519.1726816,96,0.609375
1689183629.5992913,104,0.61328125
1689183751.0941076,112,0.62890625
1689183867.715661,120,0.6015625
1689184066.4081478,128,0.609375
1689184186.3563359,136,0.609375
1689184300.0633504,144,0.62109375
1689184417.7929409,152,0.625
1689184620.5750039,160,0.625
1689184738.3784113,168,0.63671875
1689184862.696859,176,0.6171875
1689184980.2860885,184,0.60546875
1689185181.8254106,192,0.6328125
1689185299.3136501,200,0.61328125
1689185421.1360793,208,0.625
1689185540.1019628,216,0.6328125
1689185739.36853,224,0.6171875
1689185855.7129843,232,0.6171875
1689185974.044887,240,0.62109375
1689186093.0147343,248,0.62890625
1689186292.9435494,256,0.62890625
1689186414.8399496,264,0.625
1689186533.7138164,272,0.61328125
1689186651.9264953,280,0.609375
1689186847.9639812,288,0.63671875
1689186965.9561899,296,0.60546875
1689187080.9388325,304,0.62890625
1689187197.8874185,312,0.6328125
1689187408.2605925,320,0.60546875
1689187526.7958083,328,0.62890625
1689187643.5163245,336,0.62890625
1689187763.194674,344,0.62109375
1689187970.55301,352,0.6171875
1689188085.7064462,360,0.62109375
1689188199.8258073,368,0.62890625
1689188320.9104805,376,0.62109375
1689188526.9019732,384,0.6171875
1689188647.9405184,392,0.62890625
1689188767.8940241,400,0.60546875
1689188885.8886049,408,0.61328125
1689189083.5316398,416,0.61328125
1689189197.0481577,424,0.64453125
1689189323.1913311,432,0.62890625
1689189446.6349182,440,0.609375
1689189648.9356334,448,0.61328125
1689189769.1076903,456,0.609375
1689189886.7281773,464,0.6171875
1689190002.9393497,472,0.6328125
1689190208.9223776,480,0.62109375
1689190328.2448728,488,0.62890625
1689190441.889355,496,0.62109375
1689190562.140856,504,0.61328125
1689190762.3492103,512,0.62109375
1689190879.8498592,520,0.6171875
1689190996.9756596,528,0.60546875
1689191119.143143,536,0.61328125
1689191315.5854387,544,0.6171875
1689191432.5885766,552,0.62109375
1689191548.3667252,560,0.63671875
1689191670.8006248,568,0.609375
1689191865.3007574,576,0.6171875
1689191983.4095173,584,0.60546875
1689192102.2383885,592,0.6171875
1689192218.003476,600,0.609375
1689192418.701874,608,0.60546875
1689192531.833538,616,0.61328125
1689192650.453031,624,0.62890625
1689192773.6675003,632,0.6171875
1689192971.1265442,640,0.6171875
1689193086.0372603,648,0.609375
1689193201.0354178,656,0.62109375
1689193317.068737,664,0.625
1689193522.6297333,672,0.6328125
1689193640.003958,680,0.6015625
1689193757.7082603,688,0.6015625
1689193874.4140036,696,0.625
1689194075.2485743,704,0.625
1689194194.0467596,712,0.6328125
1689194316.0389106,720,0.59765625
1689194431.0687704,728,0.6171875
1689194628.7342486,736,0.6171875
1689194748.77106,744,0.60546875
1689194865.5537388,752,0.62109375
1689194982.598933,760,0.61328125
1689195181.6550026,768,0.62890625
1689195297.9978123,776,0.6171875
1689195416.7351077,784,0.6328125
1689195531.5339203,792,0.62109375
1689195734.3593352,800,0.6171875
1689195853.0919337,808,0.62109375
1689195970.9295993,816,0.60546875
1689196085.489884,824,0.6328125
1689196289.7014391,832,0.61328125
1689196403.822264,840,0.6328125
1689196523.9064512,848,0.60546875
1689196637.7495587,856,0.6171875
1689196835.5839834,864,0.61328125
1689196949.4724228,872,0.62890625
1689197074.7690618,880,0.6015625
1689197188.7832189,888,0.61328125
1689197387.6295252,896,0.609375
1689197503.9382918,904,0.6171875
1689197620.2758284,912,0.6171875
1689197741.4770029,920,0.625
1689197944.2941902,928,0.61328125
1689198068.1584144,936,0.6328125
1689198186.3513634,944,0.61328125
1689198299.8240652,952,0.62109375
1689198503.8754888,960,0.62890625
1689198619.9635377,968,0.61328125
1689198739.8939936,976,0.625
1689198853.3940504,984,0.6171875
1689199053.6591156,992,0.62109375
1689199174.5581858,1000,0.6015625
1689199293.736542,1008,0.62109375
1689199412.7125282,1016,0.6015625
1689199612.1429887,1024,0.609375
1689199728.4786594,1032,0.61328125
1689199847.3611128,1040,0.61328125
1689199965.614769,1048,0.61328125
1689200172.7124956,1056,0.6171875
1689200289.5740237,1064,0.6171875
1689200404.0957298,1072,0.609375
1689200523.6038039,1080,0.609375
1689200725.6472979,1088,0.6015625
1689200848.4930632,1096,0.62109375
1689200969.9019969,1104,0.61328125
1689201088.3044162,1112,0.609375
1689201290.86508,1120,0.6171875
1689201409.4463255,1128,0.61328125
1689201526.0935931,1136,0.6171875
1689201642.9163215,1144,0.6171875
1689201845.1263347,1152,0.61328125
1689201959.693266,1160,0.625
1689202078.7818093,1168,0.60546875
1689202196.752235,1176,0.625
1689202400.4163327,1184,0.61328125
1689202519.5430243,1192,0.62890625
1689202636.3731368,1200,0.625
1689202753.6344438,1208,0.625
1689202956.0838,1216,0.60546875
1689203074.1181352,1224,0.62109375
1689203188.9520805,1232,0.60546875
1689203308.4114692,1240,0.609375
1689203507.3613796,1248,0.625
1689203623.836889,1256,0.6171875
1689203740.441911,1264,0.60546875
1689203855.1817675,1272,0.62109375
1689204059.777097,1280,0.6171875
1689204175.6159883,1288,0.6171875
1689204294.1351445,1296,0.60546875
1689204414.4663272,1304,0.61328125
1689204612.9132655,1312,0.60546875
1689204728.065653,1320,0.61328125
1689204844.7535138,1328,0.61328125
1689204962.3009458,1336,0.609375
1689205162.2088363,1344,0.6015625
1689205277.9653642,1352,0.62890625
1689205396.3152297,1360,0.59765625
1689205511.0504496,1368,0.609375
1689205712.1344345,1376,0.625
1689205829.5173528,1384,0.609375
1689205948.6628833,1392,0.609375
1689206063.1338658,1400,0.59765625
1689206260.7810268,1408,0.62109375
1689206375.1906471,1416,0.609375
1689206491.7958324,1424,0.6171875
1689206605.2062774,1432,0.62109375
1689206806.5935838,1440,0.609375
1689206919.408609,1448,0.62109375
1689207035.1932776,1456,0.625
1689207152.96947,1464,0.609375
1689207354.2260337,1472,0.6171875
1689207470.5374017,1480,0.59765625
1689207591.127871,1488,0.6328125
1689207707.342103,1496,0.609375
1689207905.5448418,1504,0.609375
1689208017.5632985,1512,0.6171875
1689208129.4886742,1520,0.6171875
1689208249.201004,1528,0.609375
1689208451.0908926,1536,0.609375
1689208568.6057477,1544,0.625
1689208684.8087344,1552,0.6171875
1689208803.6343184,1560,0.609375
1689209003.4138439,1568,0.62109375
1689209122.1060529,1576,0.61328125
1689209242.7489042,1584,0.6328125
1689209359.2867734,1592,0.62109375
1689209554.8047354,1600,0.625
1689209673.9346397,1608,0.6015625
1689209793.7933831,1616,0.62109375
1689209911.1975992,1624,0.609375
1689210109.3077588,1632,0.6171875
1689210224.7600029,1640,0.59765625
1689210343.3772445,1648,0.63671875
1689210464.39336,1656,0.62109375
1689210663.0154045,1664,0.60546875
1689210776.673758,1672,0.61328125
1689210894.2956743,1680,0.609375
1689211009.8241343,1688,0.6015625
1689211209.47265,1696,0.6171875
1689211323.3297508,1704,0.6171875
1689211442.2663605,1712,0.609375
1689211560.442989,1720,0.6171875
1689211758.4279857,1728,0.6328125
1689211874.9873502,1736,0.609375
1689211992.313584,1744,0.61328125
1689212107.5434518,1752,0.625
1689212309.0480368,1760,0.60546875
1689212426.5381532,1768,0.6171875
1689212546.303946,1776,0.6171875
1689212664.8730175,1784,0.61328125
1689212859.6424026,1792,0.609375
1689212973.6588442,1800,0.60546875
1689213091.2375116,1808,0.60546875
1689213205.2630172,1816,0.61328125
1689213405.687347,1824,0.59765625
1689213525.1195827,1832,0.61328125
1689213640.4839535,1840,0.62890625
1689213753.044463,1848,0.6171875
1689213947.4371119,1856,0.6171875
1689214060.9735534,1864,0.6171875
1689214174.6277142,1872,0.61328125
1689214294.4897287,1880,0.60546875
1689214489.309805,1888,0.625
1689214606.6558452,1896,0.62890625
1689214723.4436295,1904,0.609375
1689214838.9432547,1912,0.61328125
1689215036.5663927,1920,0.61328125
1689215152.7487757,1928,0.61328125
1689215267.9357543,1936,0.61328125
1689215378.8355496,1944,0.6015625
1689215578.6112225,1952,0.58984375
1689215693.4080133,1960,0.6171875
1689215810.9385347,1968,0.62109375
1689215922.076792,1976,0.609375
1689216121.533461,1984,0.6171875
1689216240.0919647,1992,0.6015625
1689216357.048993,2000,0.60546875
1689216471.873559,2008,0.609375
1689216664.3014987,2016,0.59765625
1689216779.6117973,2024,0.61328125
1689216897.7377243,2032,0.6171875
1689217014.3687677,2040,0.609375
1689217208.8080738,2048,0.6015625
1689217322.3797762,2056,0.59765625
1689217435.014684,2064,0.609375
1689217555.9036405,2072,0.60546875
1689217752.7840583,2080,0.609375
1689217870.576432,2088,0.58984375
1689217986.2895513,2096,0.609375
1689218100.7758677,2104,0.61328125
1689218299.6967173,2112,0.6171875
1689218418.6089506,2120,0.61328125
1689218530.3009171,2128,0.60546875
1689218643.1437626,2136,0.6328125
1689218842.0489118,2144,0.61328125
1689218957.874061,2152,0.6171875
1689219071.8755455,2160,0.60546875
1689219188.2787185,2168,0.609375
1689219384.5758739,2176,0.6328125
1689219503.007668,2184,0.6015625
1689219620.750769,2192,0.609375
1689219733.9422054,2200,0.61328125
1689219930.8635666,2208,0.60546875
1689220048.2478404,2216,0.6015625
1689220164.2573838,2224,0.609375
1689220280.0597034,2232,0.609375
1689220478.2263849,2240,0.60546875
1689220595.9266243,2248,0.60546875
1689220708.793724,2256,0.609375
1689220828.2581246,2264,0.62109375
1689221025.5248606,2272,0.609375
1689221140.091137,2280,0.62109375
1689221254.3970509,2288,0.61328125
1689221369.531278,2296,0.61328125
1689221569.5499718,2304,0.60546875
1689221684.1330762,2312,0.625
1689221800.372665,2320,0.6015625
1689221912.51811,2328,0.59765625
1689222111.8654447,2336,0.62890625
1689222226.3710563,2344,0.61328125
1689222341.707922,2352,0.61328125
1689222460.2556536,2360,0.61328125
1689222655.2767227,2368,0.61328125
1689222773.6727893,2376,0.6015625
1689222888.677657,2384,0.62109375
1689223000.1862113,2392,0.62890625
1689223199.305832,2400,0.6015625
1689223312.2249472,2408,0.59765625
1689223439.7836285,2416,0.609375
1689223560.8846748,2424,0.59765625
1689223758.14953,2432,0.60546875
1689223876.3176625,2440,0.60546875
1689223990.5709202,2448,0.609375
1689224105.310346,2456,0.6015625
1689224301.1549037,2464,0.6015625
1689224417.911321,2472,0.6015625
1689224534.8360133,2480,0.61328125
1689224647.331555,2488,0.62890625
1689224842.0646033,2496,0.609375
1689224958.4598267,2504,0.6171875
1689225078.130146,2512,0.6015625
1689225190.834108,2520,0.609375
1689225386.654063,2528,0.6015625
1689225498.7547607,2536,0.61328125
1689225613.1106277,2544,0.609375
1689225733.4246216,2552,0.609375
1689225930.3979743,2560,0.60546875
1689226046.3551207,2568,0.609375
1689226162.551173,2576,0.61328125
1689226277.469176,2584,0.6015625
1689226469.7430327,2592,0.60546875
1689226582.4824913,2600,0.625
1689226697.9883537,2608,0.61328125
1689226815.969617,2616,0.6171875
1689227012.8250132,2624,0.609375
1689227131.3098648,2632,0.6015625
1689227245.1377566,2640,0.59375
1689227358.3579595,2648,0.609375
1689227556.2196212,2656,0.60546875
1689227668.567471,2664,0.61328125
1689227786.4554315,2672,0.61328125
1689227899.703079,2680,0.62109375
1689228097.984352,2688,0.61328125
1689228211.6038566,2696,0.609375
1689228327.7744813,2704,0.58984375
1689228444.9710608,2712,0.62109375
1689228646.962233,2720,0.61328125
1689228760.3347704,2728,0.59375
1689228874.8949924,2736,0.609375
1689228993.8845263,2744,0.6015625
1689229200.743357,2752,0.60546875
1689229319.6154885,2760,0.609375
1689229438.5555735,2768,0.6015625
1689229554.752275,2776,0.60546875
1689229753.0871663,2784,0.61328125
1689229867.6920166,2792,0.60546875
1689229986.9888349,2800,0.609375
1689230104.1448243,2808,0.6015625
1689230301.8173382,2816,0.62109375
1689230423.387525,2824,0.60546875
1689230536.0916283,2832,0.62109375
1689230650.7082589,2840,0.60546875
1689230845.820995,2848,0.6015625
1689230963.8948314,2856,0.60546875
1689231078.6022637,2864,0.59375
1689231194.9617906,2872,0.59765625
1689231399.5393152,2880,0.59765625
1689231515.186958,2888,0.6015625
1689231631.995248,2896,0.6015625
1689231752.4824088,2904,0.609375
1689231952.6651275,2912,0.60546875
1689232066.729463,2920,0.6015625
1689232186.5790858,2928,0.609375
1689232302.96099,2936,0.60546875
1689232503.5937016,2944,0.6015625
1689232623.5856366,2952,0.58984375
1689232741.0218544,2960,0.61328125
