Wall time,Step,Value
1699089136.666885,0,0.66796875
1699089323.7987893,8,0.67578125
1699089508.6563141,16,0.65234375
1699089686.861415,24,0.66015625
1699089994.3498256,32,0.671875
1699090167.5768054,40,0.66796875
1699090342.8629923,48,0.671875
1699090519.7156935,56,0.67578125
1699090818.3901808,64,0.66796875
1699090989.6206014,72,0.671875
1699091160.439899,80,0.67578125
1699091328.9899015,88,0.68359375
1699091629.2870653,96,0.671875
1699091801.9772985,104,0.67578125
1699091968.8578002,112,0.671875
1699092130.800565,120,0.66015625
1699092425.5745287,128,0.6640625
1699092589.6132252,136,0.6640625
1699092750.9720192,144,0.66015625
1699092914.8754208,152,0.65234375
1699093201.3298078,160,0.671875
1699093362.857048,168,0.6796875
1699093526.0144248,176,0.68359375
1699093688.515356,184,0.6796875
1699093972.7960105,192,0.671875
1699094134.907915,200,0.67578125
1699094298.4004738,208,0.68359375
1699094459.0103061,216,0.69140625
1699094745.6658056,224,0.6796875
1699094907.2323775,232,0.6796875
1699095068.6565619,240,0.6796875
1699095230.0671973,248,0.68359375
1699095511.9591913,256,0.67578125
1699095674.2583733,264,0.671875
1699095832.4278326,272,0.671875
1699096004.162767,280,0.66796875
1699096291.0188284,288,0.66796875
1699096456.3868518,296,0.66796875
1699096623.2679052,304,0.6640625
1699096784.247426,312,0.6640625
1699097059.5182228,320,0.671875
1699097214.9229379,328,0.6640625
1699097370.9879029,336,0.65625
1699097527.4830325,344,0.65234375
1699097804.2899728,352,0.66796875
1699097960.1857924,360,0.66796875
1699098113.333652,368,0.66015625
1699098268.6649559,376,0.65625
1699098538.673581,384,0.65625
1699098695.4183376,392,0.65234375
1699098850.4340458,400,0.65234375
1699099002.553499,408,0.65234375
1699099272.006349,416,0.65625
1699099429.6375353,424,0.66796875
1699099581.4342816,432,0.66796875
1699099732.597391,440,0.66796875
1699100003.3049865,448,0.67578125
1699100157.7786422,456,0.67578125
1699100309.2139213,464,0.6796875
1699100463.6979105,472,0.67578125
1699100729.4449697,480,0.6796875
1699100883.3993988,488,0.6796875
1699101037.1406467,496,0.6875
1699101189.4960911,504,0.67578125
1699101453.9505496,512,0.67578125
1699101608.6349158,520,0.6796875
1699101760.4926987,528,0.6796875
1699101911.7043922,536,0.6796875
1699102173.6771622,544,0.67578125
1699102323.1082363,552,0.671875
1699102473.874565,560,0.671875
1699102622.8847384,568,0.671875
1699102885.6663141,576,0.67578125
1699103036.8447165,584,0.6796875
1699103186.493205,592,0.68359375
1699103335.5376012,600,0.68359375
1699103597.9132366,608,0.68359375
1699103747.1104422,616,0.66796875
1699103897.4377913,624,0.671875
1699104047.798421,632,0.67578125
1699104308.4754531,640,0.671875
1699104456.8737385,648,0.671875
1699104607.4318523,656,0.671875
1699104758.1134818,664,0.66796875
1699105017.2865179,672,0.6640625
1699105164.7473485,680,0.66796875
1699105313.619195,688,0.6640625
1699105460.8037937,696,0.6640625
1699105719.813526,704,0.6640625
1699105868.9673626,712,0.6640625
1699106015.2757344,720,0.66796875
1699106163.0642374,728,0.66796875
1699106423.5251071,736,0.671875
1699106570.5330448,744,0.6796875
1699106718.623972,752,0.67578125
1699106868.8867595,760,0.68359375
1699107127.4589274,768,0.6796875
1699107275.9564447,776,0.6796875
1699107421.2071927,784,0.67578125
1699107566.5370045,792,0.67578125
1699107824.6901736,800,0.67578125
1699107971.3404891,808,0.67578125
1699108119.7812192,816,0.67578125
1699108265.6214209,824,0.671875
1699108519.398299,832,0.66796875
1699108665.5145485,840,0.66015625
1699108809.2439256,848,0.6640625
1699108954.615587,856,0.6640625
1699109207.4693432,864,0.66796875
1699109353.7331126,872,0.671875
1699109496.7144723,880,0.66796875
1699109640.4522543,888,0.6640625
1699109898.3942635,896,0.6640625
1699110046.6276593,904,0.66796875
1699110193.2928488,912,0.66796875
1699110341.0085824,920,0.66796875
1699110600.5192325,928,0.67578125
1699110746.973737,936,0.67578125
1699110893.2555208,944,0.68359375
1699111045.2022793,952,0.6875
1699111306.8084831,960,0.68359375
1699111454.6649864,968,0.68359375
1699111604.1784997,976,0.68359375
1699111750.734263,984,0.6875
1699112008.6438687,992,0.68359375
1699112157.5750475,1000,0.68359375
1699112303.0763516,1008,0.6875
1699112452.55208,1016,0.68359375
1699112710.8751385,1024,0.6875
1699112853.519076,1032,0.68359375
1699112996.2883928,1040,0.6953125
1699113145.3242853,1048,0.69921875
1699113400.9788826,1056,0.6953125
1699113542.8450704,1064,0.69140625
1699113685.8107772,1072,0.69140625
1699113826.7084506,1080,0.6796875
1699114075.612658,1088,0.68359375
1699114218.8533325,1096,0.6875
1699114362.744297,1104,0.6875
1699114504.7498791,1112,0.6875
1699114752.0808427,1120,0.69140625
1699114893.885521,1128,0.6953125
1699115037.4001088,1136,0.69140625
1699115179.9560244,1144,0.69140625
1699115426.723348,1152,0.68359375
1699115568.2142754,1160,0.69140625
1699115709.587885,1168,0.6953125
1699115849.6318712,1176,0.6953125
1699116096.5378323,1184,0.69140625
1699116237.9698207,1192,0.69140625
1699116379.0221298,1200,0.6953125
1699116519.7998188,1208,0.69140625
1699116766.832529,1216,0.6875
1699116909.0618072,1224,0.68359375
1699117049.370955,1232,0.68359375
1699117193.309167,1240,0.671875
1699117439.3165886,1248,0.67578125
1699117580.1707208,1256,0.6796875
1699117721.072721,1264,0.67578125
1699117864.2540214,1272,0.67578125
1699118109.819919,1280,0.671875
1699118250.836623,1288,0.671875
1699118390.2435908,1296,0.6796875
1699118531.1943076,1304,0.67578125
1699118776.2902565,1312,0.67578125
1699118916.1422362,1320,0.67578125
1699119056.6448984,1328,0.67578125
1699119196.050649,1336,0.68359375
1699119442.2165155,1344,0.6796875
1699119583.7793171,1352,0.6796875
1699119724.6441162,1360,0.6796875
1699119865.0531244,1368,0.67578125
